genres,release_date,id,user_id,playtime_forever,title,sentiment_analysis
Racing,2006-11-24,4230,76561197990267442,473,RACE  The WTCC Game,1.0
Action,2004-11-01,320,76561197990276100,55,HalfLife 2 Deathmatch,1.0
Action,1998-11-08,70,76561197990278791,557,HalfLife,1.0
Action,2004-11-01,320,76561197990360779,0,HalfLife 2 Deathmatch,1.0
Action,2000-11-01,10,76561197990369242,14450,CounterStrike,1.0
Simulation,2009-09-15,105450,76561197990380061,1146,Age of Empires III Complete Collection,1.0
Action,2006-10-25,2100,76561197990380575,715,Dark Messiah of Might amp Magic,1.0
Action,2010-03-02,24960,76561197990430463,1381,Battlefield Bad Company 2,1.0
Action,2000-11-01,10,mrchibai,7,CounterStrike,1.0
Action,2004-11-01,240,25061841,43,CounterStrike Source,1.0
Action,2004-11-01,240,76561197990486655,1782,CounterStrike Source,1.0
Action,2004-11-01,240,76561197990488157,182,CounterStrike Source,1.0
Action,2004-11-16,220,76561197990498142,726,HalfLife 2,1.0
Action,2004-11-01,240,morebaconstrips,17282,CounterStrike Source,2.0
Action,2004-11-01,240,phrozen48,4467,CounterStrike Source,1.0
Action,2004-11-01,240,adionz,29891,CounterStrike Source,1.0
RPG,2007-06-26,11450,76561197990596974,1,Overlord,1.0
Action,2010-07-12,300,76561197990597466,18572,Day of Defeat Source,1.0
Action,2008-10-22,19900,76561197990613796,6784,Far Cry 2 Fortunes Edition,1.0
Action,2010-07-12,300,76561197990617946,216,Day of Defeat Source,1.0
Indie,2006-11-29,4000,zandypel,105,Garrys Mod,2.0
Action,2000-11-01,10,76561197990655255,3381,CounterStrike,1.0
Action,2008-04-09,15100,76561197990670504,244,Assassins Creed Directors Cut Edition,1.0
Action,2008-11-17,500,76561197990680371,990,Left 4 Dead,1.0
Action,2006-10-25,2100,76561197990683337,0,Dark Messiah of Might amp Magic,1.0
Action,2004-11-01,240,76561197990689648,772,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197990726456,1030,Garrys Mod,1.0
Action,2004-11-01,240,cryzza,26380,CounterStrike Source,1.0
Action,2000-11-01,10,76561197990729249,2,CounterStrike,1.0
Action,2009-11-12,10180,76561197990745537,1800,Call of Duty Modern Warfare 2,1.0
Action,2007-08-21,7670,76561197990750967,36,BioShock,1.0
Indie,2006-11-29,4000,76561197990751932,233,Garrys Mod,1.0
Casual,2006-08-30,3300,dahaka,225,Bejeweled 2 Deluxe,1.0
Action,2000-11-01,10,65711642,0,CounterStrike,1.0
Action,2004-11-01,240,76561197990832437,1958,CounterStrike Source,1.0
Action,2004-11-01,240,76561197990835550,77,CounterStrike Source,1.0
Action,2004-11-01,240,76561197990857428,36081,CounterStrike Source,1.0
Indie,2008-02-15,12900,Trinnexx,535,AudioSurf,2.0
Strategy,2009-02-18,15620,76561197990890441,19,Warhammer 40000 Dawn of War II,0.0
Indie,2006-11-29,4000,t0wel,0,Garrys Mod,1.0
Action,2000-11-01,10,sridharan,331,CounterStrike,1.0
Action,2000-11-01,10,76561197990952353,937,CounterStrike,1.0
Action,2004-11-01,240,76561197991071072,5817,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197991091626,1709,Garrys Mod,1.0
Action,2004-11-01,320,76561197991092850,124,HalfLife 2 Deathmatch,1.0
Action,2004-11-16,220,playa69,148,HalfLife 2,1.0
Action,2008-11-17,500,76561197991137946,419,Left 4 Dead,1.0
Action,2004-11-16,220,76561197991137991,504,HalfLife 2,1.0
Action,2007-10-10,400,76561197991147223,0,Portal,1.0
Action,2004-11-01,240,76561197991151084,10909,CounterStrike Source,1.0
Action,2000-11-01,10,kirbz252,0,CounterStrike,1.0
Strategy,2010-09-21,8930,76561197991249235,5321,Sid Meiers Civilization V,2.0
Action,2004-11-16,220,mike_hmmm,51,HalfLife 2,1.0
Action,2004-11-01,320,76561197991254222,18,HalfLife 2 Deathmatch,1.0
Action,1999-12-05,2200,harley3088,209,Quake III Arena,1.0
Action,2004-11-16,220,76561197991256783,45,HalfLife 2,1.0
Action,2004-11-01,240,Dawn_of_Death,203,CounterStrike Source,1.0
Action,2004-11-01,240,76561197991284504,330,CounterStrike Source,1.0
Action,2000-11-01,10,76561197991294800,17948,CounterStrike,1.0
Action,2000-11-01,10,Viisi0n,170,CounterStrike,1.0
Action,2010-07-12,300,76561197991329759,558,Day of Defeat Source,1.0
Action,2004-11-01,240,76561197991380208,5695,CounterStrike Source,0.0
Action,2004-11-01,240,unknwnd,331,CounterStrike Source,1.0
Action,2004-11-01,240,76561197991396572,12133,CounterStrike Source,1.0
Action,2004-11-01,240,Sundazed93,725,CounterStrike Source,0.0
Action,2009-11-12,10180,76561197991416901,626,Call of Duty Modern Warfare 2,1.0
Action,2000-11-01,10,pepximaxkick,18429,CounterStrike,1.0
Action,2004-11-01,320,76561197991422942,2,HalfLife 2 Deathmatch,1.0
Action,2000-11-01,10,76561197991509524,898,CounterStrike,1.0
Action,2000-11-01,10,76561197991513254,50,CounterStrike,1.0
Action,1999-04-01,20,76561197991539474,33,Team Fortress Classic,1.0
Action,2004-11-16,220,beaumont,142,HalfLife 2,1.0
Action,2004-11-01,320,76561197991570635,0,HalfLife 2 Deathmatch,1.0
Adventure,2003-11-19,32370,76561197991609827,82,STAR WARS  Knights of the Old Republic,1.0
Action,2010-07-12,300,palaceman,25,Day of Defeat Source,1.0
Action,2004-11-01,320,oliverleowner,8,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,76561197991655215,41278,CounterStrike Source,1.0
Action,2004-11-01,320,rrawkuss,0,HalfLife 2 Deathmatch,1.0
Action,2000-11-01,10,76561197991805217,16,CounterStrike,1.0
Action,2000-11-01,10,76561197991808645,663,CounterStrike,1.0
Action,2004-11-01,240,phasey3,0,CounterStrike Source,1.0
Action,2004-11-01,240,76561197991878014,43007,CounterStrike Source,1.0
Action,2000-11-01,10,barkboy,17,CounterStrike,0.0
Action,2004-11-01,240,76561197991896506,42,CounterStrike Source,1.0
Indie,2006-11-29,4000,foolcake,1020,Garrys Mod,1.0
Action,2006-05-08,2500,76561197991991328,0,Shadowgrounds,1.0
Action,2012-08-01,204300,76561197992017861,860,Awesomenauts  the 2D moba,1.0
Action,2004-11-01,240,itwasalwaysfumbles,7439,CounterStrike Source,1.0
Action,2000-11-01,10,GAycuntt,349,CounterStrike,2.0
Action,2000-11-01,10,76561197992123082,10607,CounterStrike,1.0
Action,1998-11-08,70,WrightTheWrong,242,HalfLife,2.0
Strategy,2009-02-18,15620,Shacklez,1474,Warhammer 40000 Dawn of War II,1.0
Racing,2006-11-24,4230,ShZzABrAh,0,RACE  The WTCC Game,1.0
Action,2004-11-01,240,cazza96,42153,CounterStrike Source,1.0
Action,2000-06-22,6910,76561197992199590,0,Deus Ex Game of the Year Edition,1.0
Action,2004-11-01,240,achilles_332000,1815,CounterStrike Source,1.0
Action,2004-11-16,220,raynix,87,HalfLife 2,2.0
Action,2000-11-01,10,lanceislife,1,CounterStrike,1.0
Action,2004-11-01,240,LiiONx,19613,CounterStrike Source,1.0
Action,2000-11-01,10,Infernus_Animositas,1918,CounterStrike,1.0
Indie,2006-11-29,4000,76561197992280753,1596,Garrys Mod,1.0
Action,2000-11-01,10,76561197992294678,57,CounterStrike,1.0
Action,2004-11-01,320,puzzl3d,228,HalfLife 2 Deathmatch,1.0
Action,2000-11-01,10,CBMC,795,CounterStrike,1.0
Action,2004-11-01,240,Dubbers,14970,CounterStrike Source,1.0
Action,2004-11-01,240,LeftofZen,15977,CounterStrike Source,1.0
Action,2000-11-01,10,xaveruss,2495,CounterStrike,1.0
Indie,2006-11-29,4000,76561197992386426,2213,Garrys Mod,1.0
Action,2004-11-01,240,Doicestar,1780,CounterStrike Source,1.0
Action,2005-04-19,3830,76561197992389316,0,Psychonauts,1.0
Action,2004-11-01,240,yougoyu,1284,CounterStrike Source,1.0
Action,2004-11-16,220,76561197992409103,2,HalfLife 2,1.0
Action,2007-10-10,400,76561197992411929,606,Portal,1.0
Action,2010-07-12,300,zdw36175,1808,Day of Defeat Source,1.0
Action,2004-11-01,320,76561197992425648,0,HalfLife 2 Deathmatch,1.0
Indie,2006-08-23,1510,narisko,281,Uplink,1.0
Action,2004-11-01,240,SYSTEMK,17093,CounterStrike Source,1.0
Indie,2006-11-29,4000,shadem,48,Garrys Mod,1.0
Action,2004-11-16,220,76561197992492007,344,HalfLife 2,1.0
Action,2000-11-01,10,76561197992492147,97,CounterStrike,1.0
Action,2004-11-01,240,76561197992493966,289,CounterStrike Source,1.0
Action,2004-11-01,240,TunaCanoe,16203,CounterStrike Source,1.0
Action,2010-11-09,42700,76561197992512079,694,Call of Duty Black Ops,1.0
Action,2004-11-01,240,forry_g,50,CounterStrike Source,1.0
Action,2004-11-16,220,emily_jayne96,0,HalfLife 2,1.0
Strategy,2009-02-18,15620,Sonicearth,31,Warhammer 40000 Dawn of War II,1.0
Action,2009-11-16,550,76561197992572054,13386,Left 4 Dead 2,1.0
Action,2013-05-01,233270,76561197992576872,1670,Far Cry 3  Blood Dragon,1.0
Action,2010-07-12,300,76561197992618551,1390,Day of Defeat Source,1.0
Action,2000-11-01,10,seanosoros,401,CounterStrike,1.0
Action,2004-11-01,240,76561197992622571,1141,CounterStrike Source,1.0
Action,2004-11-01,240,ryzzler,47183,CounterStrike Source,1.0
Action,2004-11-16,220,blackandwhitelie,106,HalfLife 2,1.0
Action,2009-11-16,550,76561197992664353,14,Left 4 Dead 2,1.0
Action,2004-11-01,240,Puff_Dogg,39031,CounterStrike Source,1.0
Action,2004-11-01,240,76561197992725459,12472,CounterStrike Source,1.0
Action,2004-11-16,220,MisterE68,0,HalfLife 2,2.0
Action,2004-11-01,240,satandarklord,36824,CounterStrike Source,1.0
Action,2004-11-01,240,76561197992757081,634,CounterStrike Source,1.0
Action,2004-11-01,240,76561197992760729,0,CounterStrike Source,1.0
Action,2011-03-22,48190,76561197992782713,35,Assassins Creed Brotherhood,1.0
Strategy,2006-02-07,1600,toyevo,0,Dangerous Waters,1.0
Strategy,2006-07-24,3980,Cheesecake_,47,CivCity Rome,1.0
Action,2000-11-01,10,76561197992812241,1797,CounterStrike,1.0
Action,2004-11-01,240,76561197992845568,488,CounterStrike Source,1.0
Action,2004-11-01,240,jakson,6890,CounterStrike Source,1.0
Action,2000-11-01,10,flame669,37,CounterStrike,1.0
Strategy,2005-10-25,3900,76561197992910222,989,Sid Meiers Civilization IV,1.0
Action,2004-11-01,240,76561197992910334,7016,CounterStrike Source,1.0
Action,2012-11-20,218230,76561197992919309,605,PlanetSide 2,1.0
Action,2004-11-01,240,76561197992932254,273,CounterStrike Source,1.0
Action,2010-07-12,300,HellsDemon47,5,Day of Defeat Source,1.0
Indie,2006-11-29,4000,dogeeful,4079,Garrys Mod,1.0
Action,2004-11-01,240,silky_soft_,0,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993052158,56,CounterStrike Source,2.0
Action,2010-07-12,300,camlander,9307,Day of Defeat Source,1.0
Racing,2006-08-01,2990,76561197993058764,184,FlatOut 2,1.0
Action,2000-11-01,10,Eject0r,786,CounterStrike,1.0
Action,2004-11-01,240,76561197993074297,3266,CounterStrike Source,1.0
Action,2004-11-01,240,spathi,43,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993114332,823,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993135452,459,CounterStrike Source,1.0
Strategy,2004-09-22,4760,lohanfuly,113,Rome Total War  Collection,1.0
Action,2004-11-01,240,76561197993151777,6079,CounterStrike Source,1.0
Indie,2006-11-29,4000,Seriusshit,388,Garrys Mod,2.0
Action,2004-11-16,220,76561197993166198,0,HalfLife 2,1.0
Action,2004-11-01,240,76561197993174828,734,CounterStrike Source,1.0
Action,2010-07-12,300,76561197993175397,1128,Day of Defeat Source,1.0
Action,2004-11-01,240,76561197993179663,138,CounterStrike Source,1.0
Action,2010-07-12,300,bails115,24,Day of Defeat Source,1.0
Action,2010-07-12,300,Ellimist22,11,Day of Defeat Source,1.0
Action,2011-04-18,620,76561197993218164,1891,Portal 2,1.0
Action,2004-11-01,240,76561197993246573,791,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993247381,1795,CounterStrike Source,1.0
Action,2004-11-01,240,rushworld99,0,CounterStrike Source,1.0
Action,2004-11-16,220,fordacious,602,HalfLife 2,1.0
Action,2004-11-16,220,davidmkan,903,HalfLife 2,2.0
Indie,2006-11-29,4000,776561197993302128,756,Garrys Mod,2.0
Action,2004-11-01,240,76561197993320633,809,CounterStrike Source,1.0
Action,2000-11-01,10,fitzyspy,38449,CounterStrike,1.0
Action,2010-07-12,300,76561197993336198,0,Day of Defeat Source,1.0
Action,2000-11-01,10,Elmzy,6121,CounterStrike,1.0
Strategy,2006-07-06,1630,76561197993381595,0,Disciples II Rise of the Elves,1.0
Action,2000-11-01,10,yourdaemon,911,CounterStrike,2.0
Action,2004-11-01,320,76561197993407619,0,HalfLife 2 Deathmatch,1.0
Action,2010-07-12,300,Eviiiiii,211,Day of Defeat Source,1.0
Action,2004-11-01,240,nyclix,56,CounterStrike Source,0.0
Action,2004-11-01,320,76561197993457171,0,HalfLife 2 Deathmatch,1.0
Action,2004-06-01,280,auriar,115,HalfLife Source,1.0
Action,2004-11-01,320,76561197993473645,0,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,76561197993475615,301,CounterStrike Source,1.0
Action,2005-04-19,3830,76561197993497818,143,Psychonauts,1.0
Action,2000-11-01,10,76561197993555859,3802,CounterStrike,1.0
Strategy,2001-10-30,3910,76561197993569823,0,Sid Meiers Civilization III Complete,1.0
Action,2000-11-01,60,anotherscythe,62,Ricochet,1.0
Action,2005-04-19,3830,crazsey,0,Psychonauts,1.0
Action,1998-11-08,70,76561197993649571,0,HalfLife,1.0
Action,1999-04-01,20,76561197993678100,3,Team Fortress Classic,1.0
Action,2004-11-01,240,76561197993703392,13731,CounterStrike Source,2.0
RPG,2007-06-26,11450,theroleplaygamer,39,Overlord,2.0
Action,2004-11-01,240,76561197993727402,889,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197993731652,132,Garrys Mod,1.0
Action,2004-11-01,240,76561197993733268,988,CounterStrike Source,1.0
Action,2010-07-12,300,76561197993744906,2315,Day of Defeat Source,1.0
Action,2010-07-12,300,penwise,95,Day of Defeat Source,1.0
Action,2004-11-01,240,fitemeisis,21867,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993759720,653,CounterStrike Source,2.0
Indie,2006-11-29,4000,juleshb,0,Garrys Mod,1.0
Action,2004-11-01,240,76561197993792794,2782,CounterStrike Source,1.0
Action,2004-11-16,220,d00mschild,1401,HalfLife 2,1.0
Action,2000-11-01,10,xplicit666,0,CounterStrike,1.0
Action,2004-11-01,240,pooknuckle,97,CounterStrike Source,1.0
Action,2004-11-16,220,jehzhouse,970,HalfLife 2,1.0
Action,2006-10-25,2100,76561197993896367,12,Dark Messiah of Might amp Magic,2.0
Action,2000-11-01,10,brandypower,0,CounterStrike,1.0
Action,2010-07-12,300,76561197993900793,20,Day of Defeat Source,1.0
Action,2004-11-01,240,76561197993903015,5,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197993956939,135,Garrys Mod,1.0
Action,2007-06-05,8000,areac0des,0,Tomb Raider Anniversary,1.0
Indie,2006-11-29,4000,76561197993982080,72,Garrys Mod,1.0
Action,2004-11-01,240,76561197993983527,974,CounterStrike Source,1.0
Action,2004-11-01,240,76561197993984867,250,CounterStrike Source,1.0
Action,2000-11-01,10,Harr0,16,CounterStrike,1.0
Action,2006-03-14,1200,zegs,0,Red Orchestra Ostfront 4145,1.0
Action,2004-11-16,220,worldshader,0,HalfLife 2,1.0
Action,2004-11-01,240,76561197994051449,27613,CounterStrike Source,1.0
Action,2004-11-16,220,druex,0,HalfLife 2,1.0
Action,2000-11-01,10,vincentd23,179,CounterStrike,1.0
Action,2004-11-01,240,76561197994076154,59461,CounterStrike Source,1.0
Action,2004-11-16,220,76561197994081020,1,HalfLife 2,1.0
Action,2004-11-01,240,76561197994129662,13942,CounterStrike Source,1.0
Action,2009-11-16,550,76561197994153006,461,Left 4 Dead 2,1.0
Action,2000-11-01,10,76561197994168189,9156,CounterStrike,1.0
Action,2004-11-01,320,76561197994177001,76,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,voltaaaa,21254,CounterStrike Source,1.0
Action,2000-11-01,10,xztm8,139,CounterStrike,1.0
Action,2010-07-12,300,justin_j_gibson,0,Day of Defeat Source,1.0
Action,2004-11-01,240,76561197994203244,69551,CounterStrike Source,1.0
Action,1999-04-01,20,76561197994205136,0,Team Fortress Classic,1.0
Action,2004-11-01,240,76561197994208190,9734,CounterStrike Source,1.0
Action,2000-11-01,10,76561197994219894,10,CounterStrike,1.0
Adventure,2008-11-06,19000,76561197994221341,1503,Silent Hill Homecoming,1.0
Action,2004-11-01,240,76561197994226134,15959,CounterStrike Source,1.0
Action,2004-11-16,2600,76561197994226412,0,Vampire The Masquerade  Bloodlines,1.0
Action,2000-11-01,10,76561197994242039,731,CounterStrike,2.0
Action,2010-07-12,300,ringostingo,743,Day of Defeat Source,2.0
Action,2000-11-01,10,ja660k,31,CounterStrike,1.0
Action,2009-05-14,1250,76561197994340719,71,Killing Floor,1.0
Action,2006-10-25,2100,76561197994346408,0,Dark Messiah of Might amp Magic,1.0
Action,2004-11-01,240,76561197994348882,32752,CounterStrike Source,1.0
Action,2004-11-01,240,nahanni,105,CounterStrike Source,1.0
Action,1999-04-01,20,76561197994361919,0,Team Fortress Classic,1.0
Action,2004-11-16,220,76561197994366840,0,HalfLife 2,1.0
Action,2004-11-01,240,76561197994367100,0,CounterStrike Source,1.0
Action,2004-11-16,220,76561197994380687,0,HalfLife 2,1.0
Action,2004-11-01,240,rektfromdota,15089,CounterStrike Source,1.0
Action,2004-06-01,280,76561197994385692,0,HalfLife Source,1.0
Action,2004-11-01,240,76561197994386998,23,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994390676,312,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994400131,25,CounterStrike Source,1.0
Action,2004-11-01,240,cyberhorse,7,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994423698,328,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994427490,14,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197994428216,35,Garrys Mod,1.0
Action,1999-04-01,20,RemovableLeader,26,Team Fortress Classic,1.0
Action,2004-11-01,320,76561197994460947,0,HalfLife 2 Deathmatch,1.0
Action,2000-11-01,10,Skells,394,CounterStrike,1.0
Action,2004-11-16,220,76561197994505626,89,HalfLife 2,1.0
Casual,2006-08-30,3450,pukoh,27,Typer Shark Deluxe,1.0
Action,2004-11-01,240,76561197994528251,384,CounterStrike Source,1.0
Action,2004-11-01,240,MONKEYMANASS,88839,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994568915,10611,CounterStrike Source,1.0
Action,2004-11-01,240,76561197994573217,33621,CounterStrike Source,0.0
Action,2000-11-01,10,76561197994590786,0,CounterStrike,1.0
Indie,2006-11-29,4000,rafappt,2336,Garrys Mod,2.0
Action,2004-11-01,240,violentmacbeth,4662,CounterStrike Source,2.0
Action,2005-04-19,3830,76561197994747178,318,Psychonauts,1.0
Indie,2006-11-29,4000,76561197994749858,459,Garrys Mod,1.0
Action,2004-11-16,220,76561197994760675,829,HalfLife 2,1.0
Action,2004-11-01,240,76561197994761387,1131,CounterStrike Source,1.0
Action,2012-07-30,201790,rikezenho,35,Orcs Must Die 2,1.0
Action,2004-11-01,320,The_Turk,0,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,76561197994799556,5955,CounterStrike Source,1.0
Action,1998-11-08,70,76561197994800716,0,HalfLife,1.0
Action,2010-07-12,300,76561197994832336,1186,Day of Defeat Source,1.0
Action,2004-11-16,220,groovejunkie,0,HalfLife 2,1.0
Action,2004-11-01,240,likeabauxite,1742,CounterStrike Source,2.0
Action,2004-11-16,220,76561197994890232,320,HalfLife 2,1.0
Action,2006-05-08,2500,76561197994892526,24,Shadowgrounds,1.0
Action,2004-11-01,240,76561197994940450,42,CounterStrike Source,1.0
Action,2000-11-01,10,76561197994946704,67,CounterStrike,0.0
Action,2004-11-16,220,76561197994950912,0,HalfLife 2,2.0
RPG,2011-05-17,20920,76561197994963500,57,The Witcher 2 Assassins of Kings Enhanced Edition,1.0
Action,2004-11-01,320,SiliconGuerilla,55,HalfLife 2 Deathmatch,1.0
Action,1998-11-08,70,76561197994995344,551,HalfLife,1.0
Action,1999-04-01,20,76561197995014569,12,Team Fortress Classic,1.0
Action,2004-11-16,220,76561197995062794,581,HalfLife 2,1.0
Action,2004-11-01,240,76561197995102481,2928,CounterStrike Source,1.0
Action,2009-11-16,550,xonu,225,Left 4 Dead 2,1.0
Action,2010-07-12,300,daytripper2010,137,Day of Defeat Source,2.0
Indie,2006-11-29,4000,76561197995146832,0,Garrys Mod,2.0
Action,2010-07-12,300,76561197995147872,607,Day of Defeat Source,1.0
Action,2004-11-01,240,Stickywulf,158,CounterStrike Source,1.0
Action,1998-11-08,70,76561197995165843,701,HalfLife,2.0
Indie,2006-11-29,4000,labourfix,0,Garrys Mod,1.0
Action,2004-11-16,220,76561197995211481,0,HalfLife 2,1.0
Action,2004-11-16,220,76561197995212842,1571,HalfLife 2,1.0
Action,2004-11-01,320,MaeveOfSwords,0,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,76561197995215179,585,CounterStrike Source,1.0
Action,2004-11-16,220,76561197995249951,11,HalfLife 2,1.0
Action,2004-11-01,240,76561197995286781,133,CounterStrike Source,1.0
Action,2004-11-01,240,ccal-,182,CounterStrike Source,1.0
Action,2004-11-01,240,76561197995295037,14397,CounterStrike Source,1.0
Action,2004-11-01,240,phooks,778,CounterStrike Source,1.0
Action,2004-11-01,240,76561197995333910,19219,CounterStrike Source,1.0
Action,2004-11-01,240,76561197995351683,30,CounterStrike Source,1.0
Indie,2006-11-29,4000,slaveofthebeast,1359,Garrys Mod,1.0
Action,2004-11-16,220,worked,0,HalfLife 2,1.0
Action,2004-11-16,220,76561197995429830,0,HalfLife 2,1.0
Indie,2006-11-29,4000,wahwakawah,2573,Garrys Mod,1.0
Action,2004-11-16,220,76561197995440087,0,HalfLife 2,1.0
Action,2004-11-01,240,76561197995450706,621,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561197995459434,552,Garrys Mod,1.0
