genres,title,release_date,price,id,developer
"Action, Racing",PhysDrive,2016-11-10,0.99,541380,Royal Deal Games
"Free to Play, Massively Multiplayer, Simulation",Steel Ocean - Steam's 1st Anniversary Gift Package,2016-11-15,Free,546880,ICE Entertainment
"Action, Racing, Early Access",JOLT: Super Robot Racer,2016-11-15,5.99,485790,Cooply Solutions
"Adventure, Casual, Indie, Simulation",Fabulous - Angela's Fashion Fever - Soundtrack,2016-11-15,2.99,549960,GameHouse
"Adventure, Indie",Deponia Soundtrack,2016-11-15,2.99,557470,Daedalic Entertainment
"Adventure, Casual, Indie",Delicious Emily's Christmas Carol - Soundtrack,2016-11-15,2.99,554360,"Blue Giraffe,GameHouse"
Adventure,Go! Go! Nippon! 2016,2016-11-11,7.99,534840,OVERDRIVE
"Action, Indie, RPG, Early Access",RPG Fighter League,2016-11-11,2.99,550170,Owl Green Sea
"Indie, Strategy",100nya,2016-11-14,0.99,553830,.M.Y.W.
"Action, Adventure, Indie",Rage Pig,2016-11-11,1.99,466480,Alexander Kov
"Action, Adventure, Casual, Indie",Sandstorm,2016-11-13,0.99,548710,energy milk
"Action, Adventure, Indie",Mechatroniks Attack,2016-12-01,0.99,546960,Ludax174
"Adventure, Casual, Indie, RPG",A Magical High School Girl / 魔法の女子高生,2016-11-22,9.99,555630,illuCalab
"Indie, RPG, Strategy",Fantasy Grounds - Deadlands: The 1880 Smith &amp; Robards Catalog,2016-11-14,9.99,489320,"SmiteWorks USA, LLC"
"Indie, Massively Multiplayer, RPG",Boundel: The Second Era,2016-11-14,Free to Play,454070,Eren Aydın
"Action, Indie, Racing, Simulation, Sports",Bicyclism EP,2016-11-14,7.99,507030,Acid Cat
"Indie, RPG, Strategy",Fantasy Grounds - Shaintar: Legends Arise (Savage Worlds),2016-11-14,24.99,555590,"SmiteWorks USA, LLC"
"Action, Casual, Indie",Mortos,2016-11-14,2.99,377980,Cargiolli Luciano
"Indie, RPG, Strategy",Fantasy Grounds - Road to Destiny (PFRPG),2016-11-14,7.99,557250,"SmiteWorks USA, LLC"
"Adventure, Casual",Amaranthine Voyage: The Tree of Life Collector's Edition,2016-11-14,9.99,554560,Eipix Entertainment
"Adventure, Indie, Strategy",DROD: The City Beneath,2016-11-14,4.99,422182,Caravel Games
"Adventure, Free to Play, RPG, Strategy",Spellstone,2016-11-14,Free To Play,452230,Synapse Games
"Action, Adventure, Indie, RPG",Don't open the doors! - Original Soundtrack,2016-11-11,1.99,556100,Anton Riot
"Casual, Indie",Elems,2016-10-28,0.99,528670,Fifth Dimension Company
"Casual, Strategy",Medieval Defenders,2016-11-11,Free To Play,522090,Creobit
Action,Dishonored 2,2016-11-11,39.99,403640,Arkane Studios
"Casual, Simulation",Star Fight,2016-11-05,3.99,551500,7K Games
"Action, Adventure, Indie",Resin,2016-11-11,4.99,525630,rinberd
"Action, Casual, Indie",GET THE GEMS,2016-11-11,0.99,500940,PSY-LABS
"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access",Badiya,2016-11-11,19.99,545050,Semaphore
"Free to Play, Strategy, Early Access",One Tower,2016-11-10,Free To Play,463250,SkyReacher Entertainment
"Action, Indie, Strategy",Incursion The Thing,2016-11-11,4.99,549670,"booblyc,parafeks"
"Casual, Indie",CRACKHEAD,2016-11-10,0.99,554530,Kev Jackson
"Adventure, Free to Play, Indie, RPG",Kokurase - Episode 1,2016-11-10,Free,520910,"galanti,Den-fami Nico Game Magazine"
"Design &amp; Illustration, Web Publishing",RPG Maker MV - FSM: Town of Beginnings Tiles,2016-11-10,24.99,549840,"KADOKAWA,Yoji Ojima,RefMap"
Action,DoDonPachi Resurrection BLACK LABEL Original Sound Track,2016-11-10,5.99,550380,"CAVE Interactive CO.,LTD."
"Casual, Indie",Perfect Fit - Totemland,2016-11-10,3.99,536490,Homiebear Studio
"Indie, Simulation",Welcome to the Game - Hacker Mode,2016-11-11,0.99,557280,Reflect Studios
Indie,Why is the Princess in a Magic Forest?!,2016-11-10,7.99,518740,Fat Walrus Games
"Casual, Indie, Strategy",Fairyland: Fairy Power,2016-11-10,2.99,555940,Naarassusi Game
"Action, Simulation",Flying Baron 1916,2016-11-11,14.99,516680,magnussoft
"Action, Casual, Indie",Cubotrox,2016-11-11,5.99,526800,The Barberians Game Studio
"Action, Adventure, Casual, Indie",Dynamic,2016-11-11,1.99,546340,White Dog
Simulation,TS Marketplace: DB Sgns Container Wagon Pack,2016-11-11,4.99,512314,Skyhook Games
Simulation,TS Marketplace: ÖBB Sgns Container Wagon Pack,2016-11-11,4.99,512313,Skyhook Games
"Adventure, Casual",Rite of Passage: The Perfect Show Collector's Edition,2016-11-11,9.99,552670,Mad Head Games
Simulation,Train Simulator: DB BR 114 Loco Add-On,2016-11-10,19.99,448180,Dovetail Games
"Indie, Simulation, Strategy",Ashes of the Singularity: Escalation,2016-11-10,39.99,507490,"Stardock Entertainment,Oxide Games"
"Adventure, Casual",Lost Grimoires: Stolen Kingdom,2016-11-10,9.99,536780,World-Loom
"Indie, RPG, Strategy",Fantasy Grounds - Starfall (PFRPG),2016-11-10,15.99,549370,"SmiteWorks USA, LLC"
"Adventure, Indie, Strategy",Beholder - Original Soundtrack,2016-11-09,Free,553670,Warm Lamp Games
Indie,DLC: Crazy Sapper - Classic mode,2016-11-10,1.99,534280,Aratog LLC
"Casual, Indie, Simulation",Gravity Shot : Planet Destroyer,2016-11-09,1.99,511960,Drunk Animations
"Adventure, Casual, Free to Play, Indie",Into The Unknown,2016-11-09,Free To Play,553130,FYRE Games
"Adventure, Casual, Indie",Wheely,2016-11-09,1.99,548330,Mana Potion Studios
"Racing, Simulation, Sports, Strategy",Motorsport Manager,2016-11-09,34.99,415200,Playsport Games
"Adventure, Casual",Danse Macabre: The Last Adagio Collector's Edition,2016-11-09,9.99,551380,Eipix Entertainment
"Casual, Indie, Simulation",Orbit - Playing with Gravity,2016-11-09,4.99,552120,HIGHKEY Games
"Casual, Indie, Strategy",Garden Wars,2016-11-09,4.99,525860,Morepork Games
"Action, Casual, Indie",peakvox Escape Virus HD,2016-11-09,4.99,523880,"peakvox,O-TWO inc."
"Action, Adventure, Indie, Early Access",Son of a Witch,2016-11-09,19.99,539400,Bigosaur
"Casual, Indie, Strategy",Defense Of Greece TD,2016-11-10,5.99,537200,First Games Interactive
Simulation,Notruf 112 | Emergency Call 112,2016-11-09,34.99,491530,Crenetic GmbH Studios
"Action, Adventure, Indie, RPG, Simulation",Planet Explorers Official Soundtrack,2016-11-08,2.99,553700,"Pathea Games,Note by Note Studios"
Simulation,FSX Steam Edition: North American XB-70 Valkyrie™ Add-On,2016-11-10,12.99,491495,Virtavia
Simulation,TS Marketplace: Donner Pass Scenario Pack 01 Add-On,2016-11-09,9.99,448182,High Iron Simulations
"Action, Adventure, Indie, RPG",Imprisoned Light - Soundtrack,2016-11-09,1.99,553720,"imaginite Ltd,imaginite Ltd"
"Action, Indie",Sleight,2016-11-09,0.99,545360,Hipix Studio
"Action, Free to Play, Indie",Bloody Walls: Hardcore,2016-11-09,Free To Play,547560,L. Stotch
"Action, Free to Play, Indie",Bloody Walls: Hardcore x2,2016-11-09,0.99,547561,L. Stotch
"Action, Free to Play, Indie",Bloody Walls: Hardcore x2 Extended version,2016-11-09,2.99,547562,L. Stotch
"Adventure, Indie",Small Radios Big Televisions,2016-11-08,11.99,390040,Fire Face Corporation
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Poison - “Talk Dirty To Me”,2016-11-08,2.99,509653,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 Edition – Remastered – UBI30: 1986 Song Pack,2016-11-08,11.99,509658,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Cinderella - “Nobody’s Fool”,2016-11-08,2.99,509655,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Kenny Loggins - “Danger Zone”,2016-11-08,2.99,509654,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,2016-11-08,2.99,509657,Ubisoft - San Francisco
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,2016-11-08,2.99,509656,Ubisoft - San Francisco
"Action, Casual, Indie",SPACE MOUSE 35th Anniversary edition,2016-11-08,4.99,546330,"Mindware Co.,Ltd."
"Adventure, Indie",Small Radios Big Televisions - Soundtrack,2016-11-08,5.99,520620,"Fire Face Corporation,Adult Swim Games"
"Casual, Indie",Freebie - Color Blind Pack (Yellow/Blue),2016-10-28,Free,516400,"Free Games Info,hyperboreanGames"
"Action, Adventure, Casual, Indie, Simulation",Relaxation balls,2016-11-05,0.99,543360,DIAMOND FOX
"Indie, RPG, Strategy",Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),2016-11-08,2.99,550680,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),2016-11-08,5.99,554960,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),2016-11-08,7.99,553930,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),2016-11-08,5.99,554480,"SmiteWorks USA, LLC"
"Simulation, Early Access",Brick Rigs,2016-11-07,14.99,552100,Lukas Rustemeyer
"Indie, RPG, Strategy",Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),2016-11-08,7.99,552830,"SmiteWorks USA, LLC"
"Casual, Indie",VOI,2016-11-07,0.99,545690,Yunus Ayyildiz
"RPG, Strategy",Trillion: God of Destruction - Deluxe Pack,2016-11-07,9.99,543470,"IDEA FACTORY,COMPILE HEART,PREAPP PARTNERS"
"RPG, Strategy",Trillion: God of Destruction,2016-11-07,29.99,451780,"IDEA FACTORY,COMPILE HEART,PREAPP PARTNERS"
"Casual, Indie, Simulation",One Night Stand,2016-11-07,2.99,549860,Kinmoku
"Casual, Simulation",Wild Animals - Animated Jigsaws,2016-11-07,9.99,545960,BottleCube inc.
Indie,Rainbow Rage Squad,2016-09-24,0.99,549780,Brent Seeley
"Action, Indie",Ace of Seafood - Original Soundtrack,2016-11-07,4.99,532730,Nussoft
Utilities,Driver Booster 4 for Steam,2016-11-07,Free,545110,IObit
Utilities,Driver Booster 4 Upgrade to Pro (Lifetime),2016-11-07,29.99,546360,IObit
"Action, Adventure, Indie, RPG, Simulation",Warmada,2016-11-07,4.99,548020,UUUU Interactive
"Action, Casual, Free to Play, Indie, Simulation, Sports, Strategy",Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,2016-11-04,0.99,501171,DL Softworks
"Adventure, Casual, Indie",CAFE 0 ~The Sleeping Beast~,2016-10-29,19.99,461810,roseVeRte
"Adventure, Casual, Indie",SuperMoose,2016-11-04,1.99,543160,Play Publishing
"Casual, Simulation, Strategy",Ancient Rome 2,2016-11-06,6.99,534350,Ladia Group
"Casual, Simulation, Strategy",Next Stop 2,2016-11-06,6.99,544440,Ladia Group
"Action, Adventure, Indie, Racing",Super Grav,2016-11-07,9.99,509820,DemonStudios
Action,Apokalypsis,2016-11-07,1.99,547470,Quantum Entanglement Games
Racing,Moto Racer 4 - Space Dasher,2016-11-03,3.99,465291,Artefacts Studio
"Adventure, Casual",Sea of Lies: Mutiny of the Heart Collector's Edition,2016-11-04,9.99,551330,Eipix Entertainment
Simulation,European Ship Simulator,2016-11-04,19.99,299250,Excalibur
Simulation,World Ship Simulator,2016-11-04,19.99,403980,Odin Game Studio
Adventure,Interfectorem,2016-11-04,4.99,547840,"Girls Make Games,The Team Who Must Not Be Named,LearnDistrict, Inc."
"Action, Casual, Indie",Pirate Pop Plus,2016-11-04,4.99,487350,dadako
"Casual, Indie",WayOut,2016-11-04,0.99,551110,Konstructors Entertainment
"Action, Casual, Indie",Pirate Pop Plus Original Soundtrack,2016-11-04,8.99,534030,dadako
"Action, Adventure",Call of Duty®: Infinite Warfare - Digital Deluxe Edition,,99.99,517831,Infinity Ward
"Action, Adventure",Call of Duty®: Infinite Warfare - Season Pass,2016-11-04,49.99,420490,Infinity Ward
"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",Dead Age,2016-07-14,14.99,363930,Silent Dreams
Racing,Moto Racer 4 - Season Pass,2016-11-03,14.99,510940,Artefacts Studios
"Casual, Simulation, Strategy",Meow-Jong,2016-11-03,1.99,535910,"Pixel Barrage Entertainment, Inc."
"Action, Adventure",Call of Duty®: Infinite Warfare,2016-11-03,59.99,292730,Infinity Ward
Action,Leviathan Starblade,2016-11-01,2.99,549900,Drahcir
"Indie, RPG, Strategy",Fantasy Grounds - D&amp;D Volo's Guide to Monsters,2016-11-03,29.99,549380,"SmiteWorks USA, LLC"
"Action, Indie",Rescue your chickens,2016-11-04,0.99,551080,Mihai Morosanu
"Action, Casual, Indie, Racing, RPG, Simulation, Strategy, Early Access",EmergeNYC,2016-11-03,34.99,461430,FlipSwitch Games
"Simulation, Sports",Football Manager Touch 2017 Starting from the Bottom Challenge,2016-11-03,0.99,514683,Sports Interactive
"Action, Adventure, Indie",End of the Mine Soundtrack,2016-10-28,1.99,551300,Skirmish Entertainment
"Simulation, Sports",Football Manager Touch 2017 Fixture Pile-Up Challenge,2016-11-03,0.99,514685,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 Rise from the Ashes Challenge,2016-11-03,0.99,514684,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - Attribute Masking,2016-11-03,0.99,489842,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - All Job Applications,2016-11-03,0.99,489840,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - Design a Son,2016-11-03,3.99,489844,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - Board-Override,2016-11-03,0.99,489843,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - National Management,2016-11-03,0.99,489846,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - No Loan Restrictions,2016-11-03,0.99,489847,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - All Players Interested,2016-11-03,0.99,489841,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - Foreign Influx,2016-11-03,0.99,489845,Sports Interactive
"Simulation, Sports",Football Manager Touch 2017 - No Sacking,2016-11-03,3.99,489848,Sports Interactive
"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access",Heroes of Issachar,2016-11-03,19.99,305720,Blue Mana
"Casual, Indie, Early Access",Project Lounge,2016-11-03,5.99,508710,Aivaras Ivoškus
"Action, Adventure, Indie, RPG, Simulation, Strategy",Heroes of Issachar - Developer's Edition,2016-11-03,9.99,509890,Blue Mana
"Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG",Digimon Masters Online,2016-11-03,Free To Play,537180,"Move Games Co., Ltd."
"Action, Casual, Indie, Strategy",Kittypocalypse - Ungoggled,2016-11-03,9.99,529410,Bolvërk Games
Simulation,Train Simulator: Chessie System U30C Loco Add-On,2016-11-03,24.99,376958,Virtual Rail Creations
"Action, Indie, Early Access",Zero G Arena,2016-11-03,5.99,467820,Jonathan Wood
Strategy,Sengoku Jidai: Mandate of Heaven,2016-11-03,9.99,502361,Byzantine Games
"Action, Adventure, Massively Multiplayer",Woodle Tree 2: Worlds - Soundtrack,2016-11-03,1.99,553190,Fabio Ferrara
"Indie, Simulation, Strategy, Early Access",Another Brick in the Mall,2016-11-03,12.99,521150,The Quadsphere
"Action, RPG",Xanadu Next,2016-11-03,19.99,312560,Nihon Falcom
Simulation,Hunting Unlimited 2009,2008-07-22,9.99,545940,SCS Software
Simulation,Hunting Unlimited 4,2006-10-24,9.99,545920,SCS Software
"Action, Adventure, Indie",Painted Memories,2016-11-03,4.99,542930,QuickSave
"Action, Casual, Indie",TRI.DEFENDER,2016-11-02,1.99,541960,NIGHTBOX
"Indie, Simulation, Sports",Pro Skater 2D,2016-11-02,0.99,551930,Mihai Morosanu
"Indie, Simulation, Strategy",Particle Fleet: Emergence - Corporate Bonus,2016-11-03,3.99,547070,Knuckle Cracker
"Indie, RPG",Anguished,2016-11-03,0.99,552310,Forrest Keel
"Indie, RPG, Strategy",Fantasy Grounds - Savage Worlds Horror Companion,2016-11-02,9.99,550640,"SmiteWorks USA, LLC"
"Action, Adventure, Indie, Early Access",Grim Dragons,2017-02-01,5.99,491440,Punkster Inc.
"Casual, Indie",YANKAI'S TRIANGLE,2016-11-02,2.99,527740,Kenny Sun
Casual,Jewel Quest Seven Seas Collector's Edition,2016-10-28,12.99,540360,"iWin, Inc."
Racing,Moto Racer  4,2016-11-03,14.99,417430,Artefacts Studios
"Simulation, Strategy",Command LIVE - Don of a New Era,2016-11-02,2.99,497610,WarfareSims
"Action, RPG, Simulation",Metal Noise,2016-09-01,1.99,520810,Yumoon
"Indie, Simulation",Slap The Fly,2016-11-02,5.99,543030,Forceight
"Action, Adventure, Indie",Grimm: Dark Legacy,2016-11-02,14.99,536640,Artplant
"Indie, RPG, Strategy",Fantasy Grounds - Mini-Dungeon #007: The Pententieyrie (5E),2016-11-02,2.99,548730,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Mini-Dungeon #008: Carrionholme (5E),2016-11-02,2.99,549250,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Slipstream Setting (Savage Worlds),2016-11-02,9.99,551240,"SmiteWorks USA, LLC"
"Adventure, Indie",Darkness Ahead,2016-11-02,2.99,547710,Useless Machines
"Racing, Simulation, Sports",Ride 2 Limited Edition Bikes Pack,2016-11-02,5.99,515110,Milestone S.r.l.
"Action, Indie",ASSASSINATION BOX - OST,,Free,552680,VitaliZelenyuk
Simulation,TS Marketplace: ÖBB Rnoos Wagon Pack Add-On,2016-11-02,4.99,448204,Skyhook Games
Indie,King Machine,2016-11-02,14.99,521140,FastRam Design
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Iggy and The Stooges - “Search and Destroy”,2016-11-01,2.99,509650,Ubisoft - San Francisco
"Action, Adventure",Escape From Starkiller Base Level Pack,2016-11-01,2.99,466551,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
"Casual, Simulation",Rocksmith® 2014 Edition - Remastered – Marcy Playground - “Sex and Candy”,2016-11-01,2.99,509651,Ubisoft - San Francisco
"Action, Indie",Septic Savages,2016-10-21,7.99,547000,Jenito
"Indie, RPG, Strategy",Fantasy Grounds - Hellfrost Land of Fire (Savage Worlds),2016-11-01,24.99,541880,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Rippers (Savage Worlds),2016-11-01,9.99,546720,"SmiteWorks USA, LLC"
"Indie, Strategy",Megalo Polis,2016-02-26,9.99,434870,Black Sheep studio
"Indie, RPG, Strategy",Fantasy Grounds - Sundered Skies: Festival of Madness (Savage Worlds),2016-11-01,8.99,548690,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Rippers Companion (Savage Worlds),2016-11-01,9.99,545310,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Hellfrost: Shadows of Darkness,2016-11-01,7.99,550260,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded,2016-11-01,24.99,534580,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Deadlands Reloaded: Hell on Earth Reloaded Player's Guide,2016-11-01,4.99,534650,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - 50 Fathom's Player's Guide (Savage Worlds),2016-11-01,4.99,535180,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - Sundered Skies: Mists of the Savannah (Savage Worlds),2016-11-01,8.99,549230,"SmiteWorks USA, LLC"
"Indie, RPG, Strategy",Fantasy Grounds - 50 Fathoms (Savage Worlds),2016-11-01,9.99,534670,"SmiteWorks USA, LLC"
"Design &amp; Illustration, Photo Editing, Utilities",CameraBag Photo,2016-10-13,29.99,548760,Nevercenter
"Action, Adventure, Casual, Indie",Vulture Island,2016-10-31,4.99,540320,Donut Games
Casual,Mosaic: Game of Gods,2016-10-31,4.99,547390,New Bridge Games
"Action, Casual, Indie",SPLIT BULLET,2016-10-31,3.99,449450,IndigoBlue Game Studio
"Action, Adventure, Indie",The Secret of Pineview Forest,2016-10-31,Free To Play,451960,VIS - Visual Imagination Software
"Action, Indie",The Ship: Remasted,2016-10-31,19.99,383790,Blazing Griffin
"Adventure, Indie, RPG",Creepy Castle,2016-10-31,14.99,450440,Dopterra
"Indie, Simulation, Sports, Strategy",Franchise Hockey Manager 3,2016-10-31,19.99,465660,Out of the Park Developments
Indie,Hero Boy,2016-10-31,4.99,512370,Crowned Daemon Studios
"Casual, Indie",Gem Forge,2016-11-01,0.99,546170,Bogemic Games
"Casual, Indie",Shift Orb,2016-11-01,4.99,455480,Afterlife Games
Action,Hybrid Wars - Yoko Takano,2016-11-01,4.99,442840,Extreme Developers
Simulation,FSX Steam Edition: Pilatus PC-9/A Add-On,2016-11-01,24.99,500208,Iris Flight Simulation Software
